Curso;codigo;X_DENGEN;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Infantil_2_ciclo;Primaria;ESO;Bachillerato;CCFF_Grado_Básico;CCFF_Grado_Medio;CCFF_Grado_Superior;Cur_Especialización_FP_Grado_Superior
22;41007989;12;Colegio de Educación Infantil y Primaria;Manuel Castro Orellana;Público;C/ Manuel Castaño Silva, s/n;Villanueva del Ariscal;41098;Villanueva del Ariscal;Sevilla;41808;955622923;41007989.edu@juntadeandalucia.es;37,399090997;-6,142009129;221867,4015;4143780,833;BIL ING;BIL ING;;;;;;
22;41008283;12;Colegio de Educación Infantil y Primaria;Clara Campoamor;Público;C/ Alcázar, s/n;Bormujos;41017;Bormujos;Sevilla;41930;955623374;41008283.edu@juntadeandalucia.es;37,36590232134838;-6,07944130897522;227287,0575;4139914,596;BIL ING;BIL ING;;;;;;
22;41008325;12;Colegio de Educación Infantil y Primaria;Maestra Natalia Albanés;Público;Avda. Concejal Jerónimo Leal, s/n;Espartinas;41040;Espartinas;Sevilla;41807;653935525;41008325.edu@juntadeandalucia.es;37,379697772428045;-6,1392974853515625;222035,8188;4141620,482;BIL ING;BIL ING;;;;;;
22;41008337;12;Colegio de Educación Infantil y Primaria;Francisco Giner de los Ríos;Público;C/ Camino de Gelves, s/n;Mairena del Aljarafe;41059;Mairena del Aljarafe;Sevilla;41927;955622883;41008337.edu@juntadeandalucia.es;37,34469776288117;-6,05737698501809;229165,2838;4137497,687;BIL ING;BIL ING;;;;;;
22;41008350;12;Colegio de Educación Infantil y Primaria;Maestra Isabel Álvarez;Público;C/ Diego de la Barrera, s/n;Sevilla;41091;Sevilla;Sevilla;41013;955656607;41008350.edu@juntadeandalucia.es;37,37356772140608;-5,980725288391113;236058,2862;4140484,379;BIL ING;BIL ING;;;;;;
22;41008362;12;Colegio de Educación Infantil y Primaria;Maestro José Fuentes;Público;C/ Flor de Albahaca, 4;Sevilla;41091;Sevilla;Sevilla;41020;955624402;41008362.edu@juntadeandalucia.es;37,39662741013404;-5,919426083564758;241566,8007;4142873,674;PLURIL ING/FRA + PLURIL FRA/ING;PLURIL ING/FRA + PLURIL FRA/ING;;;;;;
22;41008398;34;Instituto de Educación Secundaria;Lauretum;Público;C/ Miguel Ángel Blanco s/n,;Espartinas;41040;Espartinas;Sevilla;41807;671538360;41008398.edu@juntadeandalucia.es;37,37942495744446;-6,123499274253845;223434,0116;4141543,732;;;BIL ING;BIL ING;;;;
22;41008453;20;Centro Docente Privado;Santa María de los Reyes;Privado;C/ Nogal, 1;Sevilla;41091;Sevilla;Sevilla;41017;954400514;ruben.moya@fesofiabarat.es;37,384415592617636;-5,901840454868761;243082,1509;4141470,347;;BIL ING;;;;;;
22;41008489;12;Colegio de Educación Infantil y Primaria;Manuel de Falla;Público;C/ Velázquez, s/n;Brenes;41018;Brenes;Sevilla;41310;955622712;41008489.edu@juntadeandalucia.es;37,54814153199518;-5,8686089515686035;246578,8362;4159550,347;BIL ING;BIL ING;;;;;;
22;41008507;34;Instituto de Educación Secundaria;López de Arenas;Público;C/ Sevilla, s/n;Marchena;41060;Marchena;Sevilla;41620;955967944;41008507.edu@juntadeandalucia.es;37,328193853;-5,416697159;285882,5433;4134020,127;;;BIL ING;;;;;
22;41008532;34;Instituto de Educación Secundaria;San Pablo;Público;Avda. Éfeso, s/n;Sevilla;41091;Sevilla;Sevilla;41007;955623431;41008532.edu@juntadeandalucia.es;37,396959826980606;-5,963687896728516;237648,903;4143032,871;;;BIL ING;BIL ING;;BIL ING;;
22;41008830;12;Colegio de Educación Infantil y Primaria;Juan Ramón Jiménez;Público;C/ Margarita, s/n;Tomares;41093;Tomares;Sevilla;41940;955622715;41008830.edu@juntadeandalucia.es;37,37922034555547;-6,047563254833221;230158,6298;4141300,934;BIL ING;BIL ING;;;;;;
22;41008866;12;Colegio de Educación Infantil y Primaria;Valdés Leal;Público;Ctra. Carmona, 47. San Nicolás;Sevilla;41091;Sevilla;Sevilla;41008;955623588;41008866.edu@juntadeandalucia.es;37,401613508022216;-5,974459648132324;236711,4411;4143579,382;BIL ING;BIL ING;;;;;;
22;41008891;12;Colegio de Educación Infantil y Primaria;San Sebastián;Público;C/ Virgen del Rocío, esquina C/ Juan Ramón Jiménez;Albaida del Aljarafe;41003;Albaida del Aljarafe;Sevilla;41809;955623335;41008891.edu@juntadeandalucia.es;37,41923691782716;-6,166098117828369;219809,5942;4146088,128;BIL ING;BIL ING;;;;;;
22;41008911;12;Colegio de Educación Infantil y Primaria;El Manantial;Público;C/ Estacada de la Iglesia, s/n;Bormujos;41017;Bormujos;Sevilla;41930;955623407;41008911.edu@juntadeandalucia.es;37,36933436870634;-6,070042848587036;228131,9886;4140268,352;BIL ING;BIL ING;;;;;;
22;41008970;34;Instituto de Educación Secundaria;Aguilar y Cano;Público;C/ Camino del Cahiz, 36;Estepa;41041;Estepa;Sevilla;41560;954822926;41008970.edu@juntadeandalucia.es;37,29616557498739;-4,879158210618243;333442,6055;4129383,153;;;PLURIL FRA/ING;BIL FRA;;;;
22;41008994;34;Instituto de Educación Secundaria;Maestro Diego Llorente;Público;Ctra. del Monte, 1;Los Palacios y Villafranca;41069;Los Palacios y Villafranca;Sevilla;41720;955839604;41008994.edu@juntadeandalucia.es;37,16654093036431;-5,931517481803894;239704,1389;4117372,477;;;BIL ING;BIL ING;;;;
22;41009071;34;Instituto de Educación Secundaria;Antonio Machado;Público;C/ Arroyo, 80;Sevilla;41091;Sevilla;Sevilla;41008;955622122;41009071.edu@juntadeandalucia.es;37,39822129288199;-5,9741270542144775;236729,0081;4143201,984;;;BIL ING;BIL ING;;;;
22;41009093;12;Colegio de Educación Infantil y Primaria;Miguel Hernández;Público;Avda. Éfeso, 3. Polígono San Pablo, Barrio C;Sevilla;41091;Sevilla;Sevilla;41007;671530030;41009093.edu@juntadeandalucia.es;37,394112927258796;-5,962529182434082;237741,5684;4142713,697;BIL ING;BIL ING;;;;;;
22;41009123;34;Instituto de Educación Secundaria;Sierra Sur;Público;C/ San José de Calasanz, s/n;Osuna;41068;Osuna;Sevilla;41640;954822856;41009123.edu@juntadeandalucia.es;37,24145831859968;-5,111989974975586;312667,8577;4123748,668;;;BIL ING;;;;;
22;41009135;34;Instituto de Educación Secundaria;Heliópolis;Público;Avda. Guadalbullón, 1;Sevilla;41091;Sevilla;Sevilla;41013;955623735;41009135.edu@juntadeandalucia.es;37,355524219484664;-5,978708267211914;236173,6981;4138476,268;;;;;;;BIL ING;
22;41009408;12;Colegio de Educación Infantil y Primaria;Rico Cejudo;Público;C/ Coruña, 1. La Dársena;Sevilla;41091;Sevilla;Sevilla;41010;955623475;41009408.edu@juntadeandalucia.es;37,382415741;-6,011838879;233333,8892;4141553,899;BIL ING;BIL ING;;;;;;
22;41009482;12;Colegio de Educación Infantil y Primaria;Arco Norte;Público;C/ Leopoldo Alas Clarín, 162;Dos Hermanas;41038;Dos Hermanas;Sevilla;41704;671538191;41009482.edu@juntadeandalucia.es;37,2985094986895;-5,92882812594854;240396,354;4132010,535;BIL ING;BIL ING;;;;;;
22;41009494;12;Colegio de Educación Infantil y Primaria;Guadalquivir;Público;Avda. de la Constitución, s/n;Mairena del Aljarafe;41059;Mairena del Aljarafe;Sevilla;41927;955622798;colegioguadalquivir@gmail.com;37,352210402;-6,044298498;230351,0202;4138293,984;BIL ING;BIL ING;;;;;;
22;41009500;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. del Patrocinio;Público;C/ Cultura, s/n;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;697952021;41009500.edu@juntadeandalucia.es;37,48900804874826;-5,943324565887451;239771,2567;4153191,891;BIL ING;BIL ING;;;;;;
22;41009524;20;Centro Docente Privado;Nuestra Señora de Loreto;Privado;C/ Manuel Vallejo, 6;Sevilla;41091;Sevilla;Sevilla;41008;954541402;direccion@irlandesasloreto.org;37,40067546;-5,970726023;237038,7251;4143464,851;BIL ING;BIL ING;BIL ING;;;;;
22;41009561;12;Colegio de Educación Infantil y Primaria;Ana María Matute;Público;C/ Vasco Núñez de Balboa, esquina C/ Virrey Bucarelli;Dos Hermanas;41038;Dos Hermanas;Sevilla;41089;955623535;41009561.edu@juntadeandalucia.es;37,348502405604;-5,933095711407532;240190,3552;4137570,393;BIL ING;BIL ING;;;;;;
22;41009858;34;Instituto de Educación Secundaria;Albert Einstein;Público;C/ Salineros, s/n;Sevilla;41091;Sevilla;Sevilla;41008;955623746;41009858.edu@juntadeandalucia.es;37,422951214;-5,962749463;237822,6916;4145914,786;;;BIL ING;BIL ING;;;;
22;41009871;34;Instituto de Educación Secundaria;Beatriz de Suabia;Público;C/ Beatriz de Suabia, s/n;Sevilla;41091;Sevilla;Sevilla;41005;955623760;41009871.edu@juntadeandalucia.es;37,376869497;-5,967877929;237207,7161;4140814,921;;;BIL ING;;;;;
22;41010071;20;Centro Docente Privado;Europa International School;Privado;Ctra. Sevilla-Huelva Km. 558.4;Espartinas;41040;Espartinas;Sevilla;41807;954717069;euroami@europaschool.org;37,384686033;-6,106156268;224989,2614;4142076,881;BIL ING;BIL ING;;;;;;
22;41010137;12;Colegio de Educación Infantil y Primaria;Antonio Gala;Público;C/ Doctor Muriel Suárez, s/n;El Cuervo de Sevilla;41903;El Cuervo de Sevilla;Sevilla;41749;955839944;41010137.edu@juntadeandalucia.es;36,852908825123485;-6,044068336486816;228593,8047;4082881,764;BIL ING;BIL ING;;;;;;
22;41010150;12;Colegio de Educación Infantil y Primaria;Rafael Alberti;Público;C/ Graciano, s/n;Dos Hermanas;41038;Dos Hermanas;Sevilla;41089;955624918;41010150.edu@juntadeandalucia.es;37,33673184659381;-5,937049402648313;239799,4077;4136275,01;BIL ING;BIL ING;;;;;;
22;41010186;12;Colegio de Educación Infantil y Primaria;Las Huertas;Público;C/ Tulipán, 4;Pedrera;41072;Pedrera;Sevilla;41566;954822986;41010186.edu;37,225228236;-4,895622018;331825,4913;4121541,476;BIL ING;BIL ING;;;;;;
22;41010216;12;Colegio de Educación Infantil y Primaria;Inspectora Isabel Álvarez;Público;C/ Margarita Nelken, s/n;La Puebla de Cazalla;41077;La Puebla de Cazalla;Sevilla;41540;955967610;41010216.edu@juntadeandalucia.es;37,22438263992589;-5,320687294006348;294107,471;4122287,536;BIL ING;BIL ING;;;;;;
22;41010289;20;Centro Docente Privado;Lope de Vega;Privado;C/ Las ONG, 7;Sevilla;41091;Sevilla;Sevilla;41019;954526290;lopedir@aces-andalucia.org;37,407563936;-5,925049683;241106,5441;4144102,836;BIL ING;BIL ING;BIL ING;;;;;
22;41010423;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. de Fátima;Público;Plaza Reyes Católicos, s/n;Osuna;41068;Osuna;Sevilla;41640;954822556;41010423.edu@juntadeandalucio.es;37,234054486;-5,110109726;312816,3386;4122923,433;BIL ING;BIL ING;;;;;;
22;41010435;12;Colegio de Educación Infantil y Primaria;Virgen del Rocío;Público;C/ Ntra. Sra. del Rocío, s/n;Pilas;41075;Pilas;Sevilla;41840;955759921;41010435.edu@juntadeandalucia.es;37,305818268;-6,295903223;207879,0187;4133894,088;BIL ING;BIL ING;;;;;;
22;41010460;12;Colegio de Educación Infantil y Primaria;El Algarrobillo;Público;C/ Sevilla, 1;Valencina de la Concepción;41096;Valencina de la Concepción;Sevilla;41907;955622552;41010460.edu@juntadeandalucia.es;37,412868622;-6,077624817;227618,146;4145121,801;BIL ING;BIL ING;;;;;;
22;41010514;20;Centro Docente Privado;Antonio Gala;Privado;C/ Dalai Lama, 1 Bda. Vistazul (Apdo. de correos 166);Dos Hermanas;41038;Dos Hermanas;Sevilla;41700;955677808;colegio@galacolegio.com;37,281495696;-5,910879202;241929,4997;4130073,209;BIL ING;BIL ING;BIL ING;;;;;
22;41010630;12;Colegio de Educación Infantil y Primaria;Reina Sofía;Público;Avda. de Mancera, 12;Morón de la Frontera;41065;Morón de la Frontera;Sevilla;41530;955859528;41010630.edu@juntadeandalucia.es;37,11876335762536;-5,462978482246399;281176,6924;4110886,599;BIL ING;BIL ING;;;;;;
22;41010654;12;Colegio de Educación Infantil y Primaria;Pino Flores;Público;C/ Jara, s/n;Sevilla;41091;Sevilla;Sevilla;41008;955623426;41010654.edu@juntadeandalucia.es;37,40884915229556;-5,972002744674683;236954,2942;4144375,533;BIL ING;BIL ING;;;;;;
22;41010666;12;Colegio de Educación Infantil y Primaria;Mariana de Pineda;Público;Bda. Las Naciones, s/n;Sevilla;41091;Sevilla;Sevilla;41008;955623614;41010666.edu@juntadeandalucia.es;37,405354994364686;-5,965704917907715;237499,6288;4143970,185;BIL ING;BIL ING;;;;;;
22;41010769;34;Instituto de Educación Secundaria;Nervión;Público;C/ Profesor Buenaventura Pinillos, s/n;Sevilla;41091;Sevilla;Sevilla;41005;955623788;41010769.edu@juntadeandalucia.es;37,373936476467684;-5,9691086411476135;237088,4676;4140492,846;;;BIL ING;BIL ING;;;BIL ING;
22;41010824;34;Instituto de Educación Secundaria;Margarita Salas;Público;C/ Flor de Papel, s/n;Sevilla;41091;Sevilla;Sevilla;41020;955656608;41010824.edu@juntadeandalucia.es;37,39414702250599;-5,918186902999878;241667,9985;4142595,006;;;PLURIL FRA/ING;BIL FRA;;;;
22;41011002;34;Instituto de Educación Secundaria;Ilipa Magna;Público;Avda. de Andalucía, s/n;Alcalá del Río;41005;Alcalá del Río;Sevilla;41200;955623330;41011002.edu@juntadeandalucia.es;37,52159146;-5,980823174;236569,7536;4156912,492;;;BIL ING;;;;;
22;41011014;34;Instituto de Educación Secundaria;Profesor Tierno Galván;Público;C/ Reyes Católicos, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;697952944;IESTIERNOGALVAN@telefonica.net;37,324105961;-5,858851357;246686,2903;4134661,09;;;BIL ING;;;;;
22;41011026;34;Instituto de Educación Secundaria;Alixar;Público;Avda. de la Unidad, s/n;Castilleja de la Cuesta;41029;Castilleja de la Cuesta;Sevilla;41950;955622566;41011026.edu@juntadeandalucia.es;37,38301410021093;-6,058745384216309;229181,9375;4141754,043;;;BIL ING;BIL ING;;;;
22;41011038;34;Instituto de Educación Secundaria;Gonzalo Nazareno;Público;C/ Las Botijas, 10;Dos Hermanas;41038;Dos Hermanas;Sevilla;41702;955839911;41011038.edu@juntadeandalucia.es;37,271027828;-5,919551965;241124,5349;4128935,239;;;BIL ING;BIL ING;;;;
22;41011041;34;Instituto de Educación Secundaria;Federico Mayor Zaragoza;Público;C/ Camino del Silo, 4;Sevilla;41091;Sevilla;Sevilla;41012;955623795;iesfmz@gmail.com;37,33446514044242;-5,971541404724121;236735,0291;4136119,121;;;BIL ING;;;;;
22;41011117;34;Instituto de Educación Secundaria;Miguel de Cervantes;Público;C/ Manzana, s/n;Sevilla;41091;Sevilla;Sevilla;41009;955623806;41011117.edu@juntadeandalucia.es;37,40561919248851;-5,985231399536133;235771,8187;4144054,09;;;BIL ING;;;;;
22;41011464;34;Instituto de Educación Secundaria;Juan Ciudad Duarte;Público;C/ San Pedro, s/n;Bormujos;41017;Bormujos;Sevilla;41930;955624377;41011464.edu@juntadeandalucia.es;37,37199889348381;-6,076726913452148;227549,5775;4140583,362;;;BIL ING;;;;;
22;41011671;12;Colegio de Educación Infantil y Primaria;Cerro Alto;Público;C/ Duquesa de Alba, 37;Espartinas;41040;Espartinas;Sevilla;41807;955624770;41011671.edu@juntadeandalucia.es;37,387225369351285;-6,115211248397827;224196,662;4142385,167;BIL ING;BIL ING;;;;;;
22;41011683;12;Colegio de Educación Infantil y Primaria;Maestro Antonio Reyes Lara;Público;C/ Romero Ressendi, 28;Gines;41047;Gines;Sevilla;41960;671539087;41011683.edu@juntadeandalucia.es;37,38928865314176;-6,085127152638961;226868,318;4142526,541;BIL ING;BIL ING;;;;;;
22;41011713;34;Instituto de Educación Secundaria;Hipatia;Público;Cmo.  del Jardinillo, s/n;Mairena del Aljarafe;41059;Mairena del Aljarafe;Sevilla;41927;955624253;41011713.edu@juntadeandalucia.es;37,341808401595834;-6,061196333078669;228816,4626;4137187,992;;;BIL ING;BIL ING;;;;
22;41011786;12;Colegio de Educación Infantil y Primaria;Miguel Hernández;Público;C/ Hermanas Mirabal, s/n;Mairena del Aljarafe;41059;Mairena del Aljarafe;Sevilla;41927;955624849;equipodirectivo@colegiomiguelhernandez.net;37,3505381951808;-6,064910016396425;228518,8632;4138167,523;BIL ING;BIL ING;;;;;;
22;41011993;12;Colegio de Educación Infantil y Primaria;Blanca de los Ríos;Público;C/ Alcalá de Guadaíra, s/n;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;955624497;41011993.edu@juntadeandalucia.es;37,49269409146217;-5,940653085708618;240020,295;4153593,581;BIL ING;BIL ING;;;;;;
22;41012043;12;Colegio de Educación Infantil y Primaria;Mosaico;Público;Avda. de Andalucía, s/n;Santiponce;41089;Santiponce;Sevilla;41970;671592138;41012043.edu@juntadeandalucia.es;37,43146349120901;-6,04322612285614;230729,9974;4147086,587;BIL ING;BIL ING;;;;;;
22;41012055;12;Colegio de Educación Infantil y Primaria;Huerta de Santa Marina;Público;C/ Bordador Rodríguez Ojeda, 10;Sevilla;41091;Sevilla;Sevilla;41003;955622730;41012055.edu@juntadeandalucia.es;37,39862615074819;-5,986958742141724;235594,2942;4143282,843;BIL ALE;BIL ALE;;;;;;
22;41012079;12;Colegio de Educación Infantil y Primaria;Marie Curie;Público;C/ Chipre, s/n;Sevilla;41091;Sevilla;Sevilla;41012;955624819;41012079.edu@juntadeandalucia.es;37,34528968181878;-5,982913970947266;235765,1986;4137352,213;BIL ING;BIL ING;;;;;;
22;41012225;34;Instituto de Educación Secundaria;Ítaca;Público;Avda. Cristina Hoyos, s/n;Tomares;41093;Tomares;Sevilla;41940;600141272;41012225.edu@juntadeandalucia.es;37,36944095151447;-6,050055027008057;229902,8401;4140222,734;;;BIL ING;BIL ING;;;;
22;41012341;12;Colegio de Educación Infantil y Primaria;Príncipe Felipe;Público;C/ Francisco Pacheco, 4;Umbrete;41094;Umbrete;Sevilla;41806;955624786;41012341.edu@juntadeandalucia.es;37,36609844256948;-6,157397031784058;220382,256;4140164,691;BIL ING;BIL ING;;;;;;
22;41012365;12;Colegio de Educación Infantil y Primaria;Alpesa;Público;C/ Santa Teresa, 10;Villaverde del Río;41101;Villaverde del Río;Sevilla;41318;600141725;41012365.edu@juntadeandalucia.es;37,58662446312999;-5,871179595834974;246482,2846;4163828,121;BIL ING;BIL ING;;;;;;
22;41014003;34;Instituto de Educación Secundaria;Chaves Nogales;Público;C/ Doctora Navarro Rodríguez, s/n.;Sevilla;41091;Sevilla;Sevilla;41020;955111322;41014003.edu@juntadeandalucia.es;37,39989185018078;-5,922253131866455;241327,7198;4143243,715;;;BIL ING;BIL ING;;;;
22;41015263;12;Colegio de Educación Infantil y Primaria;Santo Domingo de Silos;Público;C/ Averroes, s/n;Bormujos;41017;Bormujos;Sevilla;41930;955624299;41015263.edu@juntadeandalucia.es;37,37220480028832;-6,085938198851977;226734,4384;4140632,873;BIL ING;BIL ING;;;;;;
22;41015275;12;Colegio de Educación Infantil y Primaria;Jardines del Valle;Público;C/ Recaredo, 41;Sevilla;41091;Sevilla;Sevilla;41003;955624852;41015275.edu@juntadeandalucia.es;37,3924744054732;-5,98424052445694;235813,3533;4142592,496;BIL ING;BIL ING;;;;;;
22;41016191;12;Colegio de Educación Infantil y Primaria;Huerta de la Princesa;Público;C/ Timanfaya, s/n. Huerta de la Princesa;Dos Hermanas;41038;Dos Hermanas;Sevilla;41701;955624443;41016191.edu@juntadeandalucia.es;37,29020179470477;-5,921437740325928;241023,0616;4131068,28;BIL ING;BIL ING;;;;;;
22;41017132;12;Colegio de Educación Infantil y Primaria;Los Cercadillos;Público;C/ Hogaza, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;671597130;41017132.edu@juntadeandalucia.es;37,32806692387671;-5,832560062408447;249029,5746;4135030,433;BIL ING;BIL ING;;;;;;
22;41017144;12;Colegio de Educación Infantil y Primaria;Oromana;Público;C/ Cardenal Amigo Vallejo, 1;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955512026;secretaria@ceiporomana.com;37,32495292802754;-5,86395263671875;246237,0328;4134768,785;BIL ING;BIL ING;;;;;;
22;41017156;12;Colegio de Educación Infantil y Primaria;Guliena;Público;Plaza del Salvador, s/n;Guillena;41049;Guillena;Sevilla;41210;955739943;41017156.edu@juntadeandalucia.es;37,5421163523014;-6,0577875586761924;229840,4993;4159408,995;BIL ING;BIL ING;;;;;;
22;41017168;12;Colegio de Educación Infantil y Primaria;Isabel Rodríguez Navarro;Público;C/ Maestra Pepita Martín, 28-30;Mairena del Alcor;41058;Mairena del Alcor;Sevilla;41510;600141352;41017168.edu@juntadeandalucia.es;37,370020759338416;-5,76406717300415;255235,8192;4139506,319;BIL ING;BIL ING;;;;;;
22;41017171;12;Colegio de Educación Infantil y Primaria;La Unión;Público;Avda. de la Unión, s/n;La Rinconada;41081;La Rinconada;Sevilla;41300;697953004;41017171.edu@juntadeandalucia.es;37,486320692723068;-5,9815653334698116;236380,0217;4153000,156;BIL ING;BIL ING;;;;;;
22;41017193;12;Colegio de Educación Infantil y Primaria;Arcu;Público;C/ Balenciaga, s/n;Umbrete;41094;Umbrete;Sevilla;41806;671599922;41017193.edu@juntadeandalucia.es;37,3687002006494358333333333333333333333;-6,1588311899971925;220264,8854;4140457,701;BIL ING;BIL ING;;;;;;
22;41017651;12;Colegio de Educación Infantil y Primaria;19 de Abril;Público;C/ 19 de abril, esquina con C/ Isaac Peral;Dos Hermanas;41038;Dos Hermanas;Sevilla;41701;955624442;41017651.edu@juntadeandalucia.es;37,287227807066195;-5,929639483280017;240285,5985;4130760,75;BIL ING;BIL ING;;;;;;
22;41017673;34;Instituto de Educación Secundaria;Palomares;Público;Avda. del Aljarafe, s/n;Palomares del Río;41070;Palomares del Río;Sevilla;41928;671592146;41017673.edu@juntadeandalucia.es;37,3204423822748;-6,074237823486328;227583,626;4134854,314;;;BIL ING;;;;;
22;41017685;34;Instituto de Educación Secundaria;Almensilla;Público;C/ Avenida de la Solidaridad, s/n;Almensilla;41010;Almensilla;Sevilla;41111;954786288;;37,3149831449643;-6,10073497729724;225215,1366;4134325,237;;;BIL ING;;;;;
22;41018151;12;Colegio de Educación Infantil y Primaria;Malala;Público;Avda. del Conocimiento, 4;Mairena del Aljarafe;41059;Mairena del Aljarafe;Sevilla;41927;671561842;41018151.edu@juntadeandalucia.es;37,33672571334457;-6,059925556182861;228910,7764;4136620,254;BIL ING;BIL ING;;;;;;
